pharmacy,commercial_name,formal_name,registro_sanitario,price,currency,availability,url,sku,brand,source_strategy,scraped_at,stock,component_text,registro_sanitario_source,component_traceable,component_ids_detected,component_names_detected
Boticas Peru,Supradyn Pronatal Multivitaminico Caja 30 Un,Supradyn Pronatal Multivitaminico Caja 30 Un,DE0295,55.50,PEN,available,https://www.boticasperu.pe/nutricion/vitaminas_y_minerales/multivitaminicos/supradyn_pronatal_multivitaminico_-_caja_30_un/03908.html,03908,,sfcc_search_update_grid,2026-06-08T01:13:25.468513+00:00,,S/ 55.50 Supradyn Pronatal Multivitamínico - Caja 30 UN,digemid_name_inference,true_rs_component,,
Boticas Peru,Chelated Zinc Gluconate 50 Mg Tabletas Frasco 90 Un,Chelated Zinc Gluconate 50 Mg Tabletas Frasco 90 Un,DE3953,59.90,PEN,available,https://www.boticasperu.pe/nutricion/vitaminas_y_minerales/zinc/chelated_zinc_gluconate_50_mg_tabletas_-_frasco_90_un/38589.html,38589,,sfcc_search_update_grid,2026-06-08T01:13:25.471110+00:00,,S/ 59.90 Chelated Zinc Gluconate 50 Mg Tabletas - Frasco 90 UN,digemid_name_inference,true_rs_component,COMP_723DBC80CC4E,Zinc
Boticas Peru,Magnesio Glicinato 250 Mg Capsulas Blandas Frasco 60 Un,Magnesio Glicinato 250 Mg Capsulas Blandas Frasco 60 Un,DE4606,89.90,PEN,available,https://www.boticasperu.pe/nutricion/vitaminas_y_minerales/magnesio/magnesio_glicinato_250_mg_capsulas_blandas_-_frasco_60_un/49414.html,49414,,sfcc_search_update_grid,2026-06-08T01:13:25.472879+00:00,,S/ 89.90 Magnesio Glicinato 250 MG Cápsulas Blandas - Frasco 60 UN,digemid_name_inference,true_rs_component,COMP_83336712C554,MAGNESIO
Boticas Peru,Colageno Hidrolizado Con Resveratrol Sabor Frutos Del Bosque Pote 300 G,Colageno Hidrolizado Con Resveratrol Sabor Frutos Del Bosque Pote 300 G,,92.00,PEN,available,https://www.boticasperu.pe/nutricion/vitaminas_y_minerales/colageno_hidrolizado_con_resveratrol_sabor_frutos_del_bosque_-_pote_300_g/49249.html,49249,,sfcc_search_update_grid,2026-06-08T01:13:25.473772+00:00,,S/ 92.00 Colágeno Hidrolizado Con Resveratrol Sabor Frutos Del Bosque - Pote 300 G,,true_component_name_no_rs,COMP_A9EF90B73700;COMP_77CD38A13F0B,COLAGENO;resveratrol
Boticas Peru,Abc Complete Men%C2%B4S Multivitamin %26 Mineral Formula Frasco 60 Un,Abc Complete Men%C2%B4S Multivitamin %26 Mineral Formula Frasco 60 Un,,69.90,PEN,available,https://www.boticasperu.pe/promociones/nutricion/vitaminas_y_minerales/abc_complete_men%C2%B4s_multivitamin_%26_mineral_formula_-_frasco_60_un/47834.html,47834,,sfcc_search_update_grid,2026-06-08T01:13:25.474671+00:00,,S/ 69.90 ABC Complete Men´s multivitamin & Mineral Formula - Frasco 60 UN,,true_component_name_no_rs,COMP_D6A2361D47EB,Multivitamin
Boticas Peru,Gomitas De Colageno Hidrolizado Eat It%21 Sabor Uva Frasco 60 Un,Gomitas De Colageno Hidrolizado Eat It%21 Sabor Uva Frasco 60 Un,,49.00,PEN,available,https://www.boticasperu.pe/nutricion/vitaminas_y_minerales/zinc/gomitas_de_colageno_hidrolizado_eat_it%21_sabor_uva_-_frasco_60_un/45746.html,45746,,sfcc_search_update_grid,2026-06-08T01:13:25.479924+00:00,,S/ 49.00 Gomitas de Colágeno Hidrolizado EAT IT! Sabor Uva - Frasco 60 UN,,true_component_name_no_rs,COMP_A9EF90B73700,COLAGENO
Boticas Peru,Vitavital Citrato De Magnesio Sabor Naranja Frasco 250 G,Vitavital Citrato De Magnesio Sabor Naranja Frasco 250 G,DE4606,34.90,PEN,available,https://www.boticasperu.pe/nutricion/vitaminas_y_minerales/magnesio/vitavital_citrato_de_magnesio_sabor_naranja_-_frasco_250_g/46852.html,46852,,sfcc_search_update_grid,2026-06-08T01:13:25.481684+00:00,,S/ 34.90 VitaVital Citrato de Magnesio sabor naranja - Frasco 250 G,digemid_name_inference,true_rs_component,COMP_83336712C554,MAGNESIO
Boticas Peru,Colageno Hidrolizado Camu Camu Sobre 1 Un,Colageno Hidrolizado Camu Camu Sobre 1 Un,,2.50,PEN,available,https://www.boticasperu.pe/nutricion/colageno/colageno_hidrolizado_camu_camu_-_sobre_1_un/32021-BLISTER.html,32021-BLISTER,,sfcc_search_update_grid,2026-06-08T01:13:25.483415+00:00,,S/ 2.50 Colageno Hidrolizado Camu Camu - Sobre 1 UN,,true_component_name_no_rs,COMP_A9EF90B73700,COLAGENO
Boticas Peru,Cloruro De Magnesio Abee Meed Frasco 60 Capsulas Pack 2 Un,Cloruro De Magnesio Abee Meed Frasco 60 Capsulas Pack 2 Un,DE4606,99.90,PEN,available,https://www.boticasperu.pe/nutricion/vitaminas_y_minerales/magnesio/cloruro_de_magnesio_abee_meed_frasco_60_capsulas__-_pack_2_un/49114.html,49114,,sfcc_search_update_grid,2026-06-08T01:13:25.833390+00:00,,S/ 99.90 Cloruro de Magnesio Abee Meed Frasco 60 Cápsulas - Pack 2 UN,digemid_name_inference,true_rs_component,COMP_83336712C554,MAGNESIO
Boticas Peru,Suplemento Dietetico Fish Oil 1000Mg Finavida Capsulas Blandas Frasco 30 Un,Suplemento Dietetico Fish Oil 1000Mg Finavida Capsulas Blandas Frasco 30 Un,DE4075,30.10,PEN,available,https://www.boticasperu.pe/nutricion/vitaminas_y_minerales/suplemento_dietetico_fish_oil_1000mg_finavida_capsulas_blandas_-_frasco_30_un/47132.html,47132,,sfcc_search_update_grid,2026-06-08T01:13:25.835216+00:00,,S/ 30.10 Suplemento Dietético Fish Oil 1000mg FinaVida Cápsulas Blandas - Frasco 30 Un,digemid_name_inference,true_rs_component,,
