item,ingredient,amount,unit,amount_mg,component_id,match_score,match_method
DE4448,OXIDO DE ZINC,0.0021,g,2.1,COMP_723DBC80CC4E,100.0,exact_es
DE4448,ACIDO FOLICO,30.0,mcg,0.03,COMP_A9136ADF22F7,100.0,manual_alias
DE4448,D-BIOTINA,25.0,mcg,0.025,COMP_641FDABDC956,100.0,manual_alias
DE4449,POR DOSIS,237.0,ml,,,0.0,noise
DE4449,MALTODEXTRINA,43.89614,g,43896.14,COMP_616589A7F2DA,100.0,manual_alias
DE4449,ACEITE DE CANOLA,24.0,g,24000.0,COMP_FCF0EA14FCA0,100.0,exact_es
DE4449,CASEINATO DE SODIO,14.99025,g,14990.25,COMP_368E80887DA0,100.0,exact_es
DE4449,LACTOALBUMINA,8.42061,g,8420.61,COMP_1FEC6C32BE4B,100.0,exact_es
DE4449,NUTRAFLORA P-95,1.06887,g,1068.87,,0.0,
DE4450,VITAMINA B12 1,0.0,mcg,0.0,COMP_06B36D3A8FF3,100.0,exact_translated
DE4453,POR DOSIS,5.0,g,5000.0,,0.0,noise
DE4453,INULINA,4.5,g,4500.0,COMP_5A1C274D3525,100.0,manual_alias
DE4453,FRUCTOOLIGOSACARIDOS,0.4,g,400.0,COMP_6FD50D5F3096,100.0,manual_alias
DE4453,BRASSICA OLERACEA VAR. ITALICA (FLOR) EN POLVO,0.025,g,25.0,,0.0,
DE4453,SPINACIA OLERACEA L. (HOJA) EN POLVO,0.025,g,25.0,,0.0,
DE4453,CAPSICUM ANNUUM EN POLVO,0.025,g,25.0,,0.0,
DE4453,BRASSICA OLERACEA VAR. BOTRYTIS,0.025,g,25.0,,0.0,
DE4454,VITAMINA E (TOCOFEROL) 1,0.0,ui,,COMP_5A316FA3FF05,88.88888888888889,fuzzy_translated
DE4455,SACCHAROMYCES BOULARDII,250.0,mg,250.0,COMP_E3ECF8F2FB05,100.0,exact_es
DE4456,BETA HIDROXI BETA METILBUTIRATO DE CALCIO MONOHIDRATO 1,0.0,mg,0.0,,0.0,
DE4456,VITAMINA D3,667.0,ui,,COMP_94DFE28A9A5C,100.0,exact_translated
DE4457,COLECALCIFEROL 2,0.0,ui,,COMP_94DFE28A9A5C,100.0,manual_alias
DE4458,ACIDO FOLICO,200.0,mcg,0.2,COMP_A9136ADF22F7,100.0,manual_alias
DE4458,VITAMINA B12,6.0,mcg,0.006,COMP_06B36D3A8FF3,100.0,exact_translated
DE4458,CROMO PICOLINATO,810.0,mcg,0.81,COMP_3F24EA59D864,100.0,exact_es
DE4458,CAFEINA ANHIDRA,200.0,mg,200.0,COMP_4F582819D2E9,100.0,manual_alias
DE4458,EXTRACTO DE PAULLINIA CUPANA (SEMILLA),100.0,mg,100.0,COMP_1E94724B2665,100.0,exact_es
DE4458,CACAO EN POLVO (THEOBROMA CACAO),10.0,mg,10.0,,0.0,
DE4458,PETROSELINUM CRISPUM (HOJAS) EN POLVO,5.0,mg,5.0,,0.0,
DE4459,GLUCOSAMINA SULFATO CLORURO POTASICO,500.0,mg,500.0,COMP_98DD87A1B642,100.0,exact_es
DE4459,CONDROITINA SULFATO DE SODIO,400.0,mg,400.0,COMP_6205613132FA,100.0,exact_es
DE4460,POR DOSIS,5.0,g,5000.0,,0.0,noise
DE4460,CREATINA MONOHIDRATO,5.0,g,5000.0,COMP_67B16EEFC42F,87.5,fuzzy_translated
DE4461,PROTEINA AISLADA E HIDROLIZADA DE SUERO DE LECHE 90% 27,777.0,mg,777.0,,0.0,
DE4461,PROTEASA,200.0,mg,200.0,COMP_3572D4131E1B,100.0,exact_es
DE4461,AMILASA,200.0,mg,200.0,COMP_535DBB13949E,100.0,exact_es
DE4461,LIPASA,200.0,mg,200.0,COMP_B465338ABB44,100.0,exact_es
DE4461,LACTASA,200.0,mg,200.0,COMP_4835E0F1DD91,100.0,exact_es
DE4462,L-ARGININA,500.0,mg,500.0,COMP_984D98F1A15A,88.88888888888889,fuzzy_translated
DE4463,,,,,,0.0,
DE4464,BETACAROTENO,13.2,mg,13.2,,0.0,
DE4464,VITAMINA K1,1.95,mg,1.95,COMP_64DE5343502D,94.73684210526316,fuzzy_translated
DE4464,ACIDO FOLICO,0.338,mg,0.338,COMP_A9136ADF22F7,100.0,manual_alias
DE4464,SELENATO DE SODIO,0.053,mg,0.053,COMP_781B4EA1D853,100.0,manual_alias
DE4464,ACIDO ASCORBICO,62.474,mg,62.474,COMP_67B16EEFC42F,100.0,exact_es
DE4464,D-PANTOTENATO DE CALCIO,5.165,mg,5.165,COMP_CCEF1C481D8D,100.0,exact_translated
DE4464,IODURO DE POTASIO,0.053,mg,0.053,COMP_22DA46FADFFD,100.0,manual_alias
DE4464,CLORURO CROMICO HEXAHIDRATO,0.092,mg,0.092,COMP_EFF1AE308675,100.0,exact_es
DE4464,SULFATO DE COBRE ANHIDRO,1.134,mg,1.134,COMP_39295A952CC9,100.0,exact_es
DE4464,MOLIBDATO DE SODIO DIHIDRATO,0.058,mg,0.058,COMP_526CEFBDED30,100.0,manual_alias
DE4464,VITAMINA E (TOCOFEROL),10.4,ui,,COMP_5A316FA3FF05,88.88888888888889,fuzzy_translated
DE4464,SULFATO DE MANGANESO MONOHIDRATO,3.767,mg,3.767,COMP_4500B5DBAFB3,100.0,exact_es
DE4464,OXIDO DE ZINC,9.061,mg,9.061,COMP_723DBC80CC4E,100.0,exact_es
DE4464,FOSFATO DIBASICO DE CALCIO ANHIDRO,529.205,mg,529.205,COMP_DF53BB0FF023,100.0,exact_es
DE4464,FOSFATO DIBASICO DE CALCIO DIHIDRATO,25.0,mg,25.0,COMP_DF53BB0FF023,100.0,exact_es
DE4464,CARBONATO DE CALCIO,232.068,mg,232.068,COMP_275450118D60,100.0,exact_translated
DE4464,FUMARATO FERROSO,25.875,mg,25.875,COMP_4ABFB4F7511E,100.0,manual_alias
DE4464,OXIDO DE MAGNESIO,165.782,mg,165.782,COMP_83336712C554,100.0,manual_alias
DE4464,VITAMINA D3,400.0,ui,,COMP_94DFE28A9A5C,100.0,exact_translated
DE4464,BIOTINA,3.24,mg,3.24,COMP_641FDABDC956,100.0,manual_alias
DE4464,MONONITRATO DE TIAMINA,1.974,mg,1.974,COMP_4F4F134A6B55,100.0,manual_alias
DE4464,RIBOFLAVINA,2.316,mg,2.316,COMP_586F3B3DE0F3,100.0,manual_alias
DE4464,NIACINAMIDA,20.2,mg,20.2,COMP_7A51909809FD,100.0,manual_alias
DE4464,CLORHIDRATO DE PIRIDOXINA,3.192,mg,3.192,COMP_B1D26385CE00,90.9090909090909,fuzzy_translated
DE4464,CIANOCOBALAMINA,0.845,mg,0.845,COMP_06B36D3A8FF3,100.0,manual_alias
DE4465,UBIQUINOL,200.0,mg,200.0,,0.0,
DE4466,LEPIDIUM MEYENII,75.0,mg,75.0,COMP_ACE940A6400D,100.0,exact_es
DE4466,CLORHIDRATO DE PIRIDOXINA,6.0,mg,6.0,COMP_B1D26385CE00,90.9090909090909,fuzzy_translated
DE4466,ACIDO ASCORBICO,6.0,mg,6.0,COMP_67B16EEFC42F,100.0,exact_es
DE4466,PIPER NIGRUM L,2.5,mg,2.5,COMP_993F432D66A5,92.3076923076923,fuzzy_translated
DE4466,ACETATO DE RETINOL,400.0,mcg,0.4,COMP_90C4121BAE0C,100.0,manual_alias
DE4466,GLUCONATO DE COBRE,500.0,mcg,0.5,COMP_E388F25D01B8,100.0,exact_es
DE4466,D-PANTOTENATO DE CALCIO,3.0,mg,3.0,COMP_CCEF1C481D8D,100.0,exact_translated
DE4466,COLECALCIFEROL,200.0,ui,,COMP_94DFE28A9A5C,100.0,manual_alias
DE4466,MONONITRATO DE TIAMINA,1.3,mg,1.3,COMP_4F4F134A6B55,100.0,manual_alias
DE4466,RIBOFLAVINA,1.0,mg,1.0,COMP_586F3B3DE0F3,100.0,manual_alias
DE4466,PICOLINATO DE CROMO,100.0,mcg,0.1,COMP_252C51860327,100.0,manual_alias
DE4466,CARBONATO DE CALCIO,60.0,mg,60.0,COMP_275450118D60,100.0,exact_translated
DE4466,CIANOCOBALAMINA,5.0,mcg,0.005,COMP_06B36D3A8FF3,100.0,manual_alias
DE4466,ACIDO FOLICO,200.0,mcg,0.2,COMP_A9136ADF22F7,100.0,manual_alias
DE4466,SELENITO DE SODIO,50.0,mcg,0.05,COMP_781B4EA1D853,100.0,manual_alias
DE4466,EXTRACTO ALCOHOLICO DE VITIS VINIFERA (SEMILLA) EN POLVO,12.5,mg,12.5,,0.0,
DE4466,IODURO DE POTASIO,75.0,mcg,0.075,COMP_22DA46FADFFD,100.0,manual_alias
DE4466,BIOTINA,75.0,mcg,0.075,COMP_641FDABDC956,100.0,manual_alias
DE4466,EXTRACTO DE GINKGO BILOBA (HOJA),12.5,mg,12.5,COMP_FC81081D4DD3,100.0,exact_es
DE4466,EXTRACTO DE CAMELLIA SINENSIS,12.5,mg,12.5,COMP_8F63E852ED34,100.0,exact_es
DE4466,TRIGONELLA FOENUM-GRAECUM EN POLVO,12.5,mg,12.5,,0.0,
DE4466,TARTRATO DE CARNITINA,12.5,mg,12.5,COMP_0987F386BB65,100.0,exact_translated
DE4466,COENZIMA Q10,50.0,mg,50.0,COMP_8BB25B9A3BE5,100.0,exact_es
DE4466,CLORHIDRATO DE L-ARGININA,10.33,mg,10.33,COMP_984D98F1A15A,88.88888888888889,fuzzy_translated
DE4466,DL-ALFA ACETATO DE TOCOFERILO,10.0,mg,10.0,COMP_D4790F9775EF,100.0,manual_alias
DE4466,OXIDO DE MAGNESIO,28.125,mg,28.125,COMP_83336712C554,100.0,manual_alias
DE4466,FUMARATO FERROSO,8.5,mg,8.5,COMP_4ABFB4F7511E,100.0,manual_alias
DE4466,CITRATO DE ZINC,7.5,mg,7.5,COMP_723DBC80CC4E,100.0,exact_es
DE4466,ACEITE DE PESCADO GADUS MORHUA,12.5,mg,12.5,COMP_447F5E523CED,100.0,exact_es
DE4466,NICOTINAMIDA,10.0,mg,10.0,COMP_7A51909809FD,100.0,manual_alias
DE4466,GLUCONATO DE MAGNESIO,1.0,mg,1.0,COMP_83336712C554,100.0,exact_translated
DE4467,RIBOFLAVINA,25.0,mg,25.0,COMP_586F3B3DE0F3,100.0,manual_alias
DE4467,MONONITRATO DE TIAMINA,50.0,mg,50.0,COMP_4F4F134A6B55,100.0,manual_alias
DE4467,NICOTINAMIDA,50.0,mg,50.0,COMP_7A51909809FD,100.0,manual_alias
DE4467,CLORHIDRATO DE PIRIDOXINA,50.0,mg,50.0,COMP_B1D26385CE00,90.9090909090909,fuzzy_translated
DE4467,PANTOTENATO DE CALCIO,50.0,mg,50.0,COMP_CCEF1C481D8D,100.0,exact_translated
DE4467,CIANOCOBALAMINA,50.0,mcg,0.05,COMP_06B36D3A8FF3,100.0,manual_alias
DE4467,BIOTINA,100.0,mcg,0.1,COMP_641FDABDC956,100.0,manual_alias
DE4467,ACIDO FOLICO,100.0,mcg,0.1,COMP_A9136ADF22F7,100.0,manual_alias
DE4467,BITARTRATO DE COLINA,50.0,mg,50.0,COMP_A204C673A9A2,100.0,manual_alias
DE4468,ACIDO ALFA LINOLENICO,200.0,mg,200.0,COMP_25FC06801E6E,100.0,exact_es
DE4468,ISOFLAVONA DE SOJA,54.4,mg,54.4,COMP_38033F50FFA2,100.0,exact_es
DE4468,CARBONATO DE CALCIO,120.0,mg,120.0,COMP_275450118D60,100.0,exact_translated
DE4468,EXTRACTO SECO DE HUMULUS LUPULUS L. (FLORES) EN POLVO,100.0,mcg,0.1,,0.0,
DE4468,VITAMINA B12,0.0025,mg,0.0025,COMP_06B36D3A8FF3,100.0,exact_translated
DE4468,VITAMINA B6,1.4,mg,1.4,COMP_FB0BFF3E6E21,100.0,exact_translated
DE4468,MELATONINA,1.0,mg,1.0,COMP_74AC5BE900AC,100.0,exact_es
DE4468,VITAMINA D3,20.0,mcg,0.02,COMP_94DFE28A9A5C,100.0,exact_translated
DE4468,ACIDO FOLICO,200.0,mcg,0.2,COMP_A9136ADF22F7,100.0,manual_alias
DE4469,AISLADO DE PROTEINA DE SOJA,11.261,g,11261.0,COMP_3DABB0A3B655,100.0,exact_es
DE4469,PROTEINA S,3.71,g,3710.0,COMP_BD382E1E987A,90.0,fuzzy_translated
DE4470,SULFATO DE ZINC,31.0,mg,31.0,COMP_723DBC80CC4E,100.0,exact_es
DE4470,BIOTINA,30.0,mcg,0.03,COMP_641FDABDC956,100.0,manual_alias
DE4470,CIANOCOBALAMINA,2.5,mcg,0.0025,COMP_06B36D3A8FF3,100.0,manual_alias
DE4470,SULFATO DE MAGNESIO ANHIDRO 1,500.0,mg,500.0,COMP_7D7AC50FCACD,100.0,exact_es
DE4470,NIACINAMIDA,16.0,mg,16.0,COMP_7A51909809FD,100.0,manual_alias
DE4470,ACIDO PANTOTENICO,5.0,mg,5.0,COMP_CCEF1C481D8D,100.0,manual_alias
DE4470,VITAMINA B6,1.7,mg,1.7,COMP_FB0BFF3E6E21,100.0,exact_translated
DE4470,RIBOFLAVINA,1.3,mg,1.3,COMP_586F3B3DE0F3,100.0,manual_alias
DE4470,TIAMINA,1.2,mg,1.2,COMP_4F4F134A6B55,100.0,manual_alias
DE4470,ACIDO FOLICO,400.0,mcg,0.4,COMP_A9136ADF22F7,100.0,manual_alias
DE4471,AISLADO DE PROTEINA DE LECHE,9.0,g,9000.0,COMP_0186B930B477,100.0,exact_es
DE4471,CONCENTRADO DE PROTEINAS DE SUERO,9.0,g,9000.0,COMP_927AAC8EA873,100.0,exact_es
DE4472,ACIDO DOCOSAHEXAENOICO (PESCADO),120.0,mg,120.0,COMP_F71DD4665D9C,100.0,pre_paren_fuzzy
DE4472,ACIDO EICOSAPENTAENOICO (EPA),180.0,mg,180.0,COMP_F3C5987AA984,100.0,exact_es
DE4472,VITAMINA E (TOCOFEROL),20.0,mg,20.0,COMP_5A316FA3FF05,88.88888888888889,fuzzy_translated
DE4473,CREATINA MONOHIDRATO,5.0,g,5000.0,COMP_67B16EEFC42F,87.5,fuzzy_translated
DE4474,L-ARGININA,500.0,mg,500.0,COMP_984D98F1A15A,88.88888888888889,fuzzy_translated
DE4475,D-BIOTINA 10,0.0,mcg,0.0,COMP_641FDABDC956,100.0,manual_alias
DE4476,TAURINA,0.11,g,110.0,COMP_0D2B15E9F9EE,100.0,exact_es
DE4476,TIAMINA,0.000566,g,0.566,COMP_4F4F134A6B55,100.0,manual_alias
DE4476,PIRIDOXINA,0.000511,g,0.5109999999999999,COMP_14223AB15C02,100.0,manual_alias
DE4476,RIBOFLAVINA,0.000499,g,0.499,COMP_586F3B3DE0F3,100.0,manual_alias
DE4476,BIOTINA,1.9e-05,g,0.019,COMP_641FDABDC956,100.0,manual_alias
DE4476,EXTRACTO DE PANAX GINSENG (RAIZ),0.1224,g,122.39999999999999,COMP_556A1DC9F525,100.0,exact_es
DE4476,NIACINAMIDA,0.005242,g,5.242,COMP_7A51909809FD,100.0,manual_alias
DE4476,CAFEINA,0.0515,g,51.5,COMP_4F582819D2E9,100.0,manual_alias
DE4476,INOSITOL,0.0286,g,28.6,COMP_430EB7DE720D,100.0,manual_alias
DE4476,ACIDO ASCORBICO,0.018586,g,18.586,COMP_67B16EEFC42F,100.0,exact_es
DE4476,PANTOTENATO DE CALCIO,0.003328,g,3.328,COMP_CCEF1C481D8D,100.0,exact_translated
DE4476,CIANOCOBALAMINA,0.00156,g,1.56,COMP_06B36D3A8FF3,100.0,manual_alias
DE4477,POR SOBRE,7.5,g,7500.0,,0.0,noise
DE4477,EXTRACTO DE CAMELLIA SINENSIS,0.9888,g,988.8000000000001,COMP_8F63E852ED34,100.0,exact_es
DE4477,INULINA,0.80024,g,800.2399999999999,COMP_5A1C274D3525,100.0,manual_alias
DE4477,TARTRATO DE L-CARNITINA,0.36825,g,368.25,COMP_0987F386BB65,100.0,exact_translated
DE4477,L-TIROSINA,0.24998,g,249.98000000000002,COMP_118130811685,100.0,exact_es
DE4477,EXTRACTO DE COFFEA ARABICA (CAFE VERDE),0.2,g,200.0,COMP_32FC721F3C2B,100.0,exact_es
DE4479,GLUTAMINA,5.0,g,5000.0,COMP_A0A4A770D42F,100.0,manual_alias
DE4480,POR DOSIS,5.0,g,5000.0,,0.0,noise
DE4480,L-GLUTAMINA,500.0,mg,500.0,COMP_A0A4A770D42F,100.0,manual_alias
DE4480,TAURINA,500.0,mg,500.0,COMP_0D2B15E9F9EE,100.0,exact_es
DE4480,L-ARGININA,200.0,mg,200.0,COMP_984D98F1A15A,88.88888888888889,fuzzy_translated
DE4480,CAMELLIA SINENSIS L. (TE VERDE),200.0,mg,200.0,COMP_8F63E852ED34,100.0,exact_es
DE4480,LEX PARAGUARIENSIS,150.0,mg,150.0,,0.0,
DE4480,PAULLINIA CUPANA (FRUTO) EN POLVO,60.0,mg,60.0,COMP_1E94724B2665,90.0,pre_paren_exact
DE4480,CALOSTRO BOVINO (POLVO),35.0,mg,35.0,COMP_D68E5EEA7320,100.0,exact_es
DE4480,YEMA DE HUEVO DESHIDRATADO,15.0,mg,15.0,COMP_392D1585BCA1,100.0,exact_es
DE4481,POR SOBRE,3.0,g,3000.0,,0.0,noise
DE4481,MIOINOSITOL 1,0.0,mg,0.0,COMP_430EB7DE720D,100.0,exact_es
DE4481,N-ACETIL L-CISTEINA,600.0,mg,600.0,,0.0,
DE4481,ACETATO DE VITAMINA E,66.667,mg,66.667,COMP_D4790F9775EF,100.0,exact_translated
DE4481,L-ARGININA,30.0,mg,30.0,COMP_984D98F1A15A,88.88888888888889,fuzzy_translated
DE4481,L-CARNITINA,30.0,mg,30.0,COMP_0987F386BB65,100.0,exact_translated
DE4481,ALFA LACTOALBUMINA,38.46,mg,38.46,COMP_1FEC6C32BE4B,100.0,exact_translated
DE4481,ACIDO FOLICO,0.253,mg,0.253,COMP_A9136ADF22F7,100.0,manual_alias
DE4481,SELENITO DE SODIO,0.131,mg,0.131,COMP_781B4EA1D853,100.0,manual_alias
DE4482,DL-ALFA ACETATO DE TOCOFERILO,400.0,ui,,COMP_D4790F9775EF,100.0,manual_alias
DE4484,CREATINA MONOHIDRATO 3,200.0,mg,200.0,COMP_67B16EEFC42F,87.5,fuzzy_translated
DE4484,QUELATO DE CREATINA Y MAGNESIO,600.0,mg,600.0,,0.0,
DE4484,CITRATO DE CREATINA,200.0,mg,200.0,COMP_67B16EEFC42F,87.5,fuzzy_translated
DE4485,VITAMINA D3,26.79,mcg,0.02679,COMP_94DFE28A9A5C,100.0,exact_translated
DE4486,POR DOSIS,5.0,ml,,,0.0,noise
DE4486,CIANOCOBALAMINA 1,0.0,mcg,0.0,COMP_06B36D3A8FF3,100.0,manual_alias
DE4487,CRATAEVA NURVALA EN POLVO,7.5,mg,7.5,,0.0,
DE4487,CALOSTRO BOVINO (POLVO),17.5,mg,17.5,COMP_D68E5EEA7320,100.0,exact_es
DE4487,YEMA DE HUEVO DESHIDRATADO,7.5,mg,7.5,COMP_392D1585BCA1,100.0,exact_es
DE4487,PHYLLANTHUS AMARUS (FRUTO) POLVO,50.0,mg,50.0,,0.0,
DE4487,HEXAFOSFATO DE INOSITOL,50.0,mg,50.0,,0.0,
DE4487,VINAGRE DE SIDRA (MALUS DOMESTICA) EN POLVO,17.0,mg,17.0,,0.0,
DE4487,VACCINIUM MACROCARPUM (FRUTO) POLVO,190.0,mg,190.0,COMP_5CBB5AD1E323,100.0,exact_es
DE4487,JUNIPERUS COMMUNIS EN POLVO,25.0,mg,25.0,,0.0,
DE4487,TARAXACUM OFFICINALE EN POLVO,12.5,mg,12.5,,0.0,
DE4487,VACCINIUM ANGUSTIFOLIUM (FRUTO)POLVO,5.0,mg,5.0,,0.0,
DE4487,VACCINIUM VITIS-IDAEA (POLVO),5.0,mg,5.0,,0.0,
DE4488,VITAMINA D3,0.12,mg,0.12,COMP_94DFE28A9A5C,100.0,exact_translated
DE4490,VITAMINA D3,25.0,mcg,0.025,COMP_94DFE28A9A5C,100.0,exact_translated
DE4495,CONCENTRADO DE PROTEINAS DE SUERO 32,436.0,mg,436.0,COMP_927AAC8EA873,100.0,exact_es
DE4496,NICOTINAMIDA,7.5,mg,7.5,COMP_7A51909809FD,100.0,manual_alias
DE4496,ACIDO FOLICO,0.16,mg,0.16,COMP_A9136ADF22F7,100.0,manual_alias
DE4496,BIOTINA,0.03,mg,0.03,COMP_641FDABDC956,100.0,manual_alias
DE4496,PIRIDOXINA,0.5,mg,0.5,COMP_14223AB15C02,100.0,manual_alias
DE4496,TIAMINA,1.0,mg,1.0,COMP_4F4F134A6B55,100.0,manual_alias
DE4496,CIANOCOBALAMINA,1.0,mcg,0.001,COMP_06B36D3A8FF3,100.0,manual_alias
DE4496,ALFA -ACETATO DE TOCOFEROL,2.5,ui,,COMP_D4790F9775EF,100.0,manual_alias
DE4496,DEXPANTENOL,1.5,mg,1.5,COMP_927588D27E64,100.0,exact_es
DE4496,RIBOFLAVINA,1.0,mg,1.0,COMP_586F3B3DE0F3,100.0,manual_alias
DE4496,CITRATO COLINA,33.3,mg,33.3,,0.0,
DE4496,DL-METIONINA,33.3,mg,33.3,COMP_2F771F3347CF,90.9090909090909,fuzzy_translated
DE4497,CONCENTRADO DE PROTEINA DE SUERO DE LECHE,28.968,g,28968.0,COMP_927AAC8EA873,100.0,exact_es
DE4498,CAFEINA ANHIDRA,300.0,mg,300.0,COMP_4F582819D2E9,100.0,manual_alias
DE4498,EXTRACTO DE CITRUS AURANTIUM,100.0,mg,100.0,,0.0,
DE4498,L-TIROSINA,100.0,mg,100.0,COMP_118130811685,100.0,exact_es
DE4498,CACAO EN POLVO (THEOBROMA CACAO),25.0,mg,25.0,,0.0,
DE4498,CAMELLIA SINENSIS L. (TE VERDE),15.0,mg,15.0,COMP_8F63E852ED34,100.0,exact_es
DE4498,JENGIBRE (RAIZ) EN POLVO,10.0,mg,10.0,,0.0,
DE4499,VITAMINA D3,20.0,mcg,0.02,COMP_94DFE28A9A5C,100.0,exact_translated
DE4499,L-METIONINA,300.0,mg,300.0,COMP_2F771F3347CF,90.9090909090909,fuzzy_translated
DE4499,L-CISTINA,200.0,mg,200.0,COMP_A8A9B1C9227C,100.0,exact_es
DE4499,BIOTINA,2.5,mg,2.5,COMP_641FDABDC956,100.0,manual_alias
DE4499,CLORHIDRATO DE PIRIDOXINA,2.0,mg,2.0,COMP_B1D26385CE00,90.9090909090909,fuzzy_translated
DE4499,QUELATO DE ZINC,20.5,mg,20.5,COMP_723DBC80CC4E,100.0,exact_es
DE4499,PANTOTENATO DE CALCIO,10.0,mg,10.0,COMP_CCEF1C481D8D,100.0,exact_translated
DE4499,BISGLICINATO FERROSO,70.0,mg,70.0,COMP_B6A8F8958154,100.0,exact_es
DE4500,COLINA,200.0,mg,200.0,COMP_A204C673A9A2,100.0,exact_translated
DE4500,DIOXIDO DE SILICIO,26.25,mg,26.25,COMP_D55E848C8E07,100.0,exact_es
DE4500,ACIDO ASCORBICO,60.0,mg,60.0,COMP_67B16EEFC42F,100.0,exact_es
DE4501,POR DOSIS,10.0,ml,,,0.0,noise
DE4501,NICOTINAMIDA,25.0,mg,25.0,COMP_7A51909809FD,100.0,manual_alias
DE4501,CLORHIDRATO DE L-HISTIDINA MONOHIDRATO,4.0,mg,4.0,COMP_093532B7FA53,100.0,exact_translated
DE4501,MONOCLORHIDRATO DE L-LISINA,25.0,mg,25.0,COMP_88C3AA63DEDF,100.0,exact_es
DE4501,CLORHIDRATO DE TIAMINA,5.0,mg,5.0,COMP_4F4F134A6B55,100.0,exact_translated
DE4501,RIBOFLAVINA,3.0,mg,3.0,COMP_586F3B3DE0F3,100.0,manual_alias
DE4501,CLORHIDRATO DE PIRIDOXINA,1.5,mg,1.5,COMP_B1D26385CE00,90.9090909090909,fuzzy_translated
DE4501,ACIDO FOLICO,0.5,mg,0.5,COMP_A9136ADF22F7,100.0,manual_alias
DE4501,CIANOCOBALAMINA,2.5,mcg,0.0025,COMP_06B36D3A8FF3,100.0,manual_alias
DE4501,DEXPANTENOL,2e-06,mg,2e-06,COMP_927588D27E64,100.0,exact_es
DE4501,ACIDO ASCORBICO,40.0,mg,40.0,COMP_67B16EEFC42F,100.0,exact_es
DE4501,SULFATO DE GLICINA FERROSA,216.5,mg,216.5,,0.0,
DE4501,SULFATO DE ZINC HEPTAHIDRATO,50.0,mg,50.0,COMP_723DBC80CC4E,100.0,manual_alias
DE4502,VITAMINA A 2,500.0,ui,,COMP_90C4121BAE0C,100.0,exact_translated
DE4502,SELENIOMETIONINA,25.0,mcg,0.025,COMP_06F94F4D6EA3,100.0,exact_es
DE4502,OXIDO DE COBRE,0.32,mg,0.32,COMP_E388F25D01B8,100.0,exact_es
DE4502,VITAMINA C,50.0,mg,50.0,COMP_1BCB25859985,100.0,exact_translated
DE4502,CITRATO DE MANGANESO,1.84,mg,1.84,COMP_5FCBE278ABF3,100.0,exact_translated
DE4502,QUELATO AMINOACIDO DE CROMO,30.0,mcg,0.03,COMP_252C51860327,100.0,exact_es
DE4502,VITAMINA D3,250.0,ui,,COMP_94DFE28A9A5C,100.0,exact_translated
DE4502,DL-ALFA ACETATO DE TOCOFERIL,15.0,ui,,,0.0,
DE4502,VITAMINA K,12.5,mcg,0.0125,COMP_64DE5343502D,100.0,exact_translated
DE4502,VITAMINA B1,1.0,mg,1.0,COMP_06B36D3A8FF3,95.23809523809523,fuzzy_translated
DE4502,VITAMINA B2,1.25,mg,1.25,COMP_06B36D3A8FF3,95.23809523809523,fuzzy_translated
DE4502,ACIDO FOLICO,200.0,mcg,0.2,COMP_A9136ADF22F7,100.0,manual_alias
DE4502,NIACINAMIDA,10.0,mg,10.0,COMP_7A51909809FD,100.0,manual_alias
DE4502,VITAMINA B6,1.5,mg,1.5,COMP_FB0BFF3E6E21,100.0,exact_translated
DE4502,VITAMINA B12,5.0,mcg,0.005,COMP_06B36D3A8FF3,100.0,exact_translated
DE4502,BIOTINA,15.0,mcg,0.015,COMP_641FDABDC956,100.0,manual_alias
DE4502,ACIDO PANTOTENICO,7.5,mg,7.5,COMP_CCEF1C481D8D,100.0,manual_alias
DE4502,FOSFATO DIBASICO DE CALCIO DIHIDRATO,456.52,mg,456.52,COMP_DF53BB0FF023,100.0,exact_es
DE4502,IODURO DE POTASIO,75.0,mcg,0.075,COMP_22DA46FADFFD,100.0,manual_alias
DE4502,OXIDO DE MAGNESIO,88.79,mg,88.79,COMP_83336712C554,100.0,manual_alias
DE4502,CITRATO DE ZINC,25.75,mg,25.75,COMP_723DBC80CC4E,100.0,exact_es
DE4504,CITRATO DE CALCIO TETRAHIDRATO 1,500.0,mg,500.0,COMP_617A5FCFE130,100.0,exact_es
DE4504,VITAMINA D3,400.0,ui,,COMP_94DFE28A9A5C,100.0,exact_translated
DE4505,CARBONATO DE CALCIO 1,250.0,mg,250.0,COMP_275450118D60,100.0,exact_translated
DE4506,D-BIOTINA 5,0.0,mcg,0.0,COMP_641FDABDC956,100.0,manual_alias
DE4508,CITRATO DE MAGNESIO,71.5,mg,71.5,COMP_83336712C554,100.0,manual_alias
DE4508,CITRATO DE MANGANESO,12.0,mg,12.0,COMP_5FCBE278ABF3,100.0,exact_translated
DE4508,L-SELENIOMETIONINA,4.2,mg,4.2,COMP_06F94F4D6EA3,100.0,exact_es
DE4508,CITRATO DE ZINC,3.67,mg,3.67,COMP_723DBC80CC4E,100.0,exact_es
DE4508,NICOTINAMIDA,3.0,mg,3.0,COMP_7A51909809FD,100.0,manual_alias
DE4508,PROTEASA,55.0,mg,55.0,COMP_3572D4131E1B,100.0,exact_es
DE4508,AMILASA,40.0,mg,40.0,COMP_535DBB13949E,100.0,exact_es
DE4508,LIPASA,25.0,mg,25.0,COMP_B465338ABB44,100.0,exact_es
DE4508,GLUCOAMILASA DE ASPERGILLUS NIGER,25.0,mg,25.0,,0.0,
