pharmacy,commercial_name,formal_name,registro_sanitario,price,currency,availability,url,sku,brand,source_strategy,scraped_at,stock,component_text,registro_sanitario_source,component_traceable,component_ids_detected,component_names_detected
Hogar y Salud,Pediasure Sabor Chocolate 1.6 KG,Pediasure Sabor Chocolate 1.6 KG,,182.50,PEN,available,https://www.hogarysalud.com.pe/producto/pediasure-sabor-chocolate-1-6-kg/,00208763,,woocommerce_store_api,2026-06-08T01:15:52.967894+00:00,,Pediasure Sabor Chocolate 1.6 KG LATA 1600 GR Comercializado por Corporation Intherpharma S.A.C RUC: 20515774182 (Ley 32033),,false_no_registro_sanitario,,
Hogar y Salud,Pediasure Plus Sabor Vainilla – Lata 1.6 Kg,Pediasure Plus Sabor Vainilla – Lata 1.6 Kg,,182.50,PEN,available,https://www.hogarysalud.com.pe/producto/pediasure-plus-sabor-vainilla-lata-1-6-kg/,00207183,,woocommerce_store_api,2026-06-08T01:15:52.968041+00:00,,Pediasure Plus Sabor Vainilla – Lata 1.6 Kg LATA 1.6 KG Comercializado por Corporation Intherpharma S.A.C RUC: 20515774182 (Ley 32033),,false_no_registro_sanitario,,
Hogar y Salud,"Aneurin B12 20,000 Solución Inyectable – Caja 1 Ampolla","Aneurin B12 20,000 Solución Inyectable – Caja 1 Ampolla",,26.50,PEN,available,https://www.hogarysalud.com.pe/producto/aneurin-b12-20000-solucion-inyectable-caja-1-ampolla/,00211397,,woocommerce_store_api,2026-06-08T01:16:06.334977+00:00,,"Aneurin B12 20,000 Solución Inyectable – Caja 1 Ampolla CAJA 1 AMPOLLA Comercializado por Corporation Intherpharma S.A.C RUC: 20515774182 (Ley 32033)",,false_no_registro_sanitario,,
Hogar y Salud,Soma B12 1000 Tableta Sublingual,Soma B12 1000 Tableta Sublingual,,86.00,PEN,available,https://www.hogarysalud.com.pe/producto/soma-b12-1000-tableta-sublingual/,00212709,,woocommerce_store_api,2026-06-08T01:16:06.335175+00:00,,Soma B12 1000 Tableta Sublingual CAJA 100 UN / 10 UN Comercializado por Corporation Intherpharma S.A.C RUC: 20515774182 (Ley 32033),,false_no_registro_sanitario,,
Hogar y Salud,Soma B12 250 Tableta Sublingual,Soma B12 250 Tableta Sublingual,,39.00,PEN,available,https://www.hogarysalud.com.pe/producto/soma-b12-250-tableta-sublingual/,00212708,,woocommerce_store_api,2026-06-08T01:16:06.335317+00:00,,Soma B12 250 Tableta Sublingual CAJA 100 UN / 10 UN Comercializado por Corporation Intherpharma S.A.C RUC: 20515774182 (Ley 32033),,false_no_registro_sanitario,,
Hogar y Salud,Memovital B12 Solución Oral – Frasco 120 ML,Memovital B12 Solución Oral – Frasco 120 ML,,28.00,PEN,available,https://www.hogarysalud.com.pe/producto/memovital-b12-solucion-oral-frasco-120-ml/,001939575,,woocommerce_store_api,2026-06-08T01:16:06.335523+00:00,,Memovital B12 Solución Oral – Frasco 120 ML FRASCO 120 ML Comercializado por Corporation Intherpharma S.A.C RUC: 20515774182 (Ley 32033),,false_no_registro_sanitario,,
Hogar y Salud,Serum Antioxidante Pure Vitamin C10 30ml,Serum Antioxidante Pure Vitamin C10 30ml,,205.90,PEN,available,https://www.hogarysalud.com.pe/producto/serum-antioxidante-pure-vitamin-c10-30ml/,00207980,,woocommerce_store_api,2026-06-08T01:16:09.174962+00:00,,"Serum Antioxidante Pure Vitamin C10 30ml FRASCO 30 ML Suero antioxidante formulado con un 10% de vitamina C pura para iluminar y reafirmar la piel. Contiene ácido salicílico que incrementa la penetración de vitamina C para una mayor eficacia y neurotensina calmante. Todo ello formulado a un pH fisiológico, que lo hace apto incluso para una piel sensible. Recupera luminosidad de la piel. Textura más lisa y uniforme. Ayuda a reducir líneas de expresión y arruga. NSOC37930-18PE Forma cosmética: Serum Modo de uso: Aplicar por la mañana en rostro y cuello. Evitar el contorno de los ojos. Usar junto con proteccion solar",,false_no_registro_sanitario,,
Hogar y Salud,Crema Facial Antiarrugas Nutritiva Q10 Portugal – Frasco 55 G,Crema Facial Antiarrugas Nutritiva Q10 Portugal – Frasco 55 G,,11.50,PEN,available,https://www.hogarysalud.com.pe/producto/crema-facial-antiarrugas-nutritiva-q10-portugal-frasco-55-g/,00212577,,woocommerce_store_api,2026-06-08T01:17:00.476281+00:00,,"Crema Facial Antiarrugas Nutritiva Q10 Portugal – Frasco 55 G FRASCO 55 G Crema hidratante con Q10 Vitamina E y SPF15 para piel normal a grasa, la crema hidratante con Q10, brinda a la piel nutrientes que ayudan a favorecer la disminución de arrugas, líneas de expresión y proporciona la humectación necesaria, dejando la piel visiblemente más lisa y suave con un aspecto más joven y radiante.",,false_no_registro_sanitario,,
Hogar y Salud,Colagevid Q10 Polvo Sabor Mora – Pote 350 G,Colagevid Q10 Polvo Sabor Mora – Pote 350 G,,88.00,PEN,available,https://www.hogarysalud.com.pe/producto/colagevid-q10-polvo-sabor-mora-pote-350-g/,00208264,,woocommerce_store_api,2026-06-08T01:17:00.476545+00:00,,Colagevid Q10 Polvo Sabor Mora – Pote 350 G POTE 320 G Comercializado por Corporation Intherpharma S.A.C RUC: 20515774182 (Ley 32033) Colagevid Q10 Polvo Sabor Mora – Pote 350 G,,false_no_registro_sanitario,,
Hogar y Salud,Electrolife Bebida con Electrolitos Sabor a Maracuya – Frasco 625 ML,Electrolife Bebida con Electrolitos Sabor a Maracuya – Frasco 625 ML,,6.50,PEN,available,https://www.hogarysalud.com.pe/producto/electrolife-bebida-con-electrolitos-sabor-a-maracuya-frasco-625-ml/,00217388,,woocommerce_store_api,2026-06-08T01:17:10.113294+00:00,,Electrolife Bebida con Electrolitos Sabor a Maracuya – Frasco 625 ML FRASCO 625 ML Comercializado por Corporation Intherpharma S.A.C RUC: 20515774182 (Ley 32033) Electrolife bebida saborizada con electrolitos y minerales ideal para su consumo para apoyar en el deporte y calor Hiratación Premium Bebida con Electrolitos Sabor Maracuya RS: P2804424E NKPSFR,,false_no_registro_sanitario,,
Hogar y Salud,Electrolife Bebida con electrolitos sabor Naranja-Mandarina – Frasco 625 ML,Electrolife Bebida con electrolitos sabor Naranja-Mandarina – Frasco 625 ML,,6.50,PEN,available,https://www.hogarysalud.com.pe/producto/electrolife-bebida-con-electrolitos-sabor-naranja-mandarina-frasco-625-ml/,00217387,,woocommerce_store_api,2026-06-08T01:17:10.113610+00:00,,Electrolife Bebida con electrolitos sabor Naranja-Mandarina – Frasco 625 ML FRASCO 625 ML Comercializado por Corporation Intherpharma S.A.C RUC: 20515774182 (Ley 32033) Electrolife bebida saborizada con electrolitos y minerales ideal para su consumo para apoyar en el deporte y calor Hiratación Premium Bebida con electrolitos Sabor naranja-mandarina RS: P2803121ENKPSFR,,false_no_registro_sanitario,,
Hogar y Salud,Electrolife Bebida con electrolitos sabor Uva – Frasco 625 ML,Electrolife Bebida con electrolitos sabor Uva – Frasco 625 ML,,6.50,PEN,available,https://www.hogarysalud.com.pe/producto/electrolife-bebida-con-electrolitos-sabor-uva-frasco-625-ml/,00217386,,woocommerce_store_api,2026-06-08T01:17:10.113874+00:00,,Electrolife Bebida con electrolitos sabor Uva – Frasco 625 ML FRASCO 625 ML Comercializado por Corporation Intherpharma S.A.C RUC: 20515774182 (Ley 32033) Electrolife bebida saborizada con electrolitos y minerales ideal para su consumo para apoyar en el deporte y calor Hiratación Premium Bebida con electrolitos Sabor uva RS:P2802921E/NKPSFR,,false_no_registro_sanitario,,
Hogar y Salud,Electrolife Bebida con electrolitos sabor Fresa-Kiwi – Fresa 625 ML,Electrolife Bebida con electrolitos sabor Fresa-Kiwi – Fresa 625 ML,,6.50,PEN,available,https://www.hogarysalud.com.pe/producto/electrolife-bebida-con-electrolitos-sabor-fresa-kiwi-fresa-625-ml/,00217385,,woocommerce_store_api,2026-06-08T01:17:10.114130+00:00,,Electrolife Bebida con electrolitos sabor Fresa-Kiwi – Fresa 625 ML FRASCO 625 ML Comercializado por Corporation Intherpharma S.A.C RUC: 20515774182 (Ley 32033) Electrolife bebida saborizada con electrolitos y minerales ideal para su consumo para apoyar en el deporte y calor Hiratación Premium Bebida con electrolitos Sabor fresa-kiwi RS: P2720721E/NKPSFR,,false_no_registro_sanitario,,
Hogar y Salud,Electrolife Bebida con electrolitos Sabor Fresa – Frasco 625 ML,Electrolife Bebida con electrolitos Sabor Fresa – Frasco 625 ML,,6.90,PEN,available,https://www.hogarysalud.com.pe/producto/electrolife-bebida-con-electrolitos-sabor-fresa-frasco-625-ml/,00217384,,woocommerce_store_api,2026-06-08T01:17:10.114379+00:00,,Electrolife Bebida con electrolitos Sabor Fresa – Frasco 625 ML FRASCO 625 ML Comercializado por Corporation Intherpharma S.A.C RUC: 20515774182 (Ley 32033) Electrolife bebida saborizada con electrolitos y minerales ideal para su consumo para apoyar en el deporte y calor Hiratación Premium Bebida con electrolitos Sabor Fresa RS: P2800922ENKPSFR,,false_no_registro_sanitario,,
Hogar y Salud,Bebida con electrolitos Electrolight sabor Fresa – Botella 800 ML,Bebida con electrolitos Electrolight sabor Fresa – Botella 800 ML,,4.00,PEN,available,https://www.hogarysalud.com.pe/producto/bebida-con-electrolitos-electrolight-sabor-fresa-botella-800-ml/,78581,,woocommerce_store_api,2026-06-08T01:17:10.114656+00:00,,"Bebida con electrolitos Electrolight sabor Fresa – Botella 800 ML FRASCO 800 ML Comercializado por Corporation Intherpharma S.A.C RUC: 20515774182 (Ley 32033) Electrolight® repone la energía y los electrolitos perdidos en la actividad diaria. Electrolight® es la bebida hidratante indicada antes, durante y después de la actividad física. Tome Electrolight® en todo momento, refresca y quita la sed.",,false_no_registro_sanitario,,
