pharmacy,commercial_name,formal_name,registro_sanitario,registro_sanitario_key,digemid_item,digemid_producto,digemid_distribuidor,digemid_fabricante,digemid_forma_farmaceutica,digemid_codigo_atc,digemid_grupo_atc_3,digemid_grupo_atc_4,digemid_clasificacion,digemid_composicion,component_id,ingredient,amount,unit,amount_mg,component_match_score,component_match_method,price,currency,availability,url,sku,brand,source_strategy,regulatory_status
Mifarma,Pack 20 Ensure Clinical Líquido Sabor Vainilla,Pack 20 Ensure Clinical Líquido Sabor Vainilla,DE-2360,DE2360,DE2360,ENSURE CLINICAL,ABBOTT LABORATORIOS S.A.,ABBOTT LABORATORIES B.V.,SUSPENSION ORAL,A16AX,A16,A16A,Productos varios para el tracto alimentario y el metabolismo,POR DOSIS 100.00 mL - CASEINATO DE SODIO 3.970000 g CLORURO DE CROMO (III) 0.023000 mg SELENATO DE SODIO 0.019000 mg FRUCTOOLIGOSACARIDOS 0.820000 g ACIDO ASCORBICO 31.180000 mg LECITINA 0.160000 g CLORHIDRATO DE PIRIDOXINA 0.420000 mg FILOQUINONA 0.015000 mg RIBOFLAVINA 0.340000 mg ACIDO FOLICO 42.430000 mg ACEITE DE CANOLA 2.830000 g CLORURO DE POTASIO 0.060000 g BIOTINA 0.007000 mg ACIDO CITRICO ANHIDRO 3.150000 mg DL-ALFA ACETATO DE TOCOFERIL 3.300000 mg BETA HIDROXI BETA METILBUTIRATO DE CALCIO 0.780000 g BETACAROTENO 1.590000 mg PALMITATO DE VITAMINA A 0.310000 mg CITRATO DE SODIO 0.150000 g VITAMINA D3 0.270000 mg NIACINAMIDA 1.610000 mg CLORHIDRATO DE TIAMINA 0.340000 mg SULFATO FERROSO 5.380000 mg ACEITE DE MAIZ 1.590000 g AISLADO DE PROTEINA DE SOJA 1.580000 g SULFATO DE MANGANESO 1.300000 mg CONCENTRADO DE PROTEINA DE SUERO DE LECHE 1.170000 g CIANOCOBALAMINA 0.000400 mg CITRATO DE POTASIO 0.600000 g FOSFATO TRICALCICO 0.140000 g CLORURO DE COLINA 0.082000 g D-PANTOTENATO DE CALCIO 1.330000 mg CARBONATO DE MAGNESIO 0.080000 g YODURO DE POTASIO 0.026000 mg SULFATO DE ZINC 3.560000 mg CONCENTRADO DE PROTEINA DE LECHE 3.950000 g SULFATO CUPRICO 0.600000 mg L-CARNITINA 19.200000 mg MOLIBDATO DE SODIO 0.028526 mg,COMP_B1D26385CE00,CLORHIDRATO DE PIRIDOXINA,0.42,mg,0.42,90.9090909090909,fuzzy_translated,219.3,PEN,available,https://www.mifarma.com.pe/producto/pack-ensure-clinical-liquido-sabor-vainilla-220-ml/PACKNT523,PACKNT523,ENSURE,algolia_public_search_exhaustive,digemid_match
Mifarma,Pack 20 Ensure Clinical Líquido Sabor Vainilla,Pack 20 Ensure Clinical Líquido Sabor Vainilla,DE-2360,DE2360,DE2360,ENSURE CLINICAL,ABBOTT LABORATORIOS S.A.,ABBOTT LABORATORIES B.V.,SUSPENSION ORAL,A16AX,A16,A16A,Productos varios para el tracto alimentario y el metabolismo,POR DOSIS 100.00 mL - CASEINATO DE SODIO 3.970000 g CLORURO DE CROMO (III) 0.023000 mg SELENATO DE SODIO 0.019000 mg FRUCTOOLIGOSACARIDOS 0.820000 g ACIDO ASCORBICO 31.180000 mg LECITINA 0.160000 g CLORHIDRATO DE PIRIDOXINA 0.420000 mg FILOQUINONA 0.015000 mg RIBOFLAVINA 0.340000 mg ACIDO FOLICO 42.430000 mg ACEITE DE CANOLA 2.830000 g CLORURO DE POTASIO 0.060000 g BIOTINA 0.007000 mg ACIDO CITRICO ANHIDRO 3.150000 mg DL-ALFA ACETATO DE TOCOFERIL 3.300000 mg BETA HIDROXI BETA METILBUTIRATO DE CALCIO 0.780000 g BETACAROTENO 1.590000 mg PALMITATO DE VITAMINA A 0.310000 mg CITRATO DE SODIO 0.150000 g VITAMINA D3 0.270000 mg NIACINAMIDA 1.610000 mg CLORHIDRATO DE TIAMINA 0.340000 mg SULFATO FERROSO 5.380000 mg ACEITE DE MAIZ 1.590000 g AISLADO DE PROTEINA DE SOJA 1.580000 g SULFATO DE MANGANESO 1.300000 mg CONCENTRADO DE PROTEINA DE SUERO DE LECHE 1.170000 g CIANOCOBALAMINA 0.000400 mg CITRATO DE POTASIO 0.600000 g FOSFATO TRICALCICO 0.140000 g CLORURO DE COLINA 0.082000 g D-PANTOTENATO DE CALCIO 1.330000 mg CARBONATO DE MAGNESIO 0.080000 g YODURO DE POTASIO 0.026000 mg SULFATO DE ZINC 3.560000 mg CONCENTRADO DE PROTEINA DE LECHE 3.950000 g SULFATO CUPRICO 0.600000 mg L-CARNITINA 19.200000 mg MOLIBDATO DE SODIO 0.028526 mg,COMP_5F0C4DCA018F,FILOQUINONA,0.015,mg,0.015,100.0,exact_es,219.3,PEN,available,https://www.mifarma.com.pe/producto/pack-ensure-clinical-liquido-sabor-vainilla-220-ml/PACKNT523,PACKNT523,ENSURE,algolia_public_search_exhaustive,digemid_match
Mifarma,Pack 20 Ensure Clinical Líquido Sabor Vainilla,Pack 20 Ensure Clinical Líquido Sabor Vainilla,DE-2360,DE2360,DE2360,ENSURE CLINICAL,ABBOTT LABORATORIOS S.A.,ABBOTT LABORATORIES B.V.,SUSPENSION ORAL,A16AX,A16,A16A,Productos varios para el tracto alimentario y el metabolismo,POR DOSIS 100.00 mL - CASEINATO DE SODIO 3.970000 g CLORURO DE CROMO (III) 0.023000 mg SELENATO DE SODIO 0.019000 mg FRUCTOOLIGOSACARIDOS 0.820000 g ACIDO ASCORBICO 31.180000 mg LECITINA 0.160000 g CLORHIDRATO DE PIRIDOXINA 0.420000 mg FILOQUINONA 0.015000 mg RIBOFLAVINA 0.340000 mg ACIDO FOLICO 42.430000 mg ACEITE DE CANOLA 2.830000 g CLORURO DE POTASIO 0.060000 g BIOTINA 0.007000 mg ACIDO CITRICO ANHIDRO 3.150000 mg DL-ALFA ACETATO DE TOCOFERIL 3.300000 mg BETA HIDROXI BETA METILBUTIRATO DE CALCIO 0.780000 g BETACAROTENO 1.590000 mg PALMITATO DE VITAMINA A 0.310000 mg CITRATO DE SODIO 0.150000 g VITAMINA D3 0.270000 mg NIACINAMIDA 1.610000 mg CLORHIDRATO DE TIAMINA 0.340000 mg SULFATO FERROSO 5.380000 mg ACEITE DE MAIZ 1.590000 g AISLADO DE PROTEINA DE SOJA 1.580000 g SULFATO DE MANGANESO 1.300000 mg CONCENTRADO DE PROTEINA DE SUERO DE LECHE 1.170000 g CIANOCOBALAMINA 0.000400 mg CITRATO DE POTASIO 0.600000 g FOSFATO TRICALCICO 0.140000 g CLORURO DE COLINA 0.082000 g D-PANTOTENATO DE CALCIO 1.330000 mg CARBONATO DE MAGNESIO 0.080000 g YODURO DE POTASIO 0.026000 mg SULFATO DE ZINC 3.560000 mg CONCENTRADO DE PROTEINA DE LECHE 3.950000 g SULFATO CUPRICO 0.600000 mg L-CARNITINA 19.200000 mg MOLIBDATO DE SODIO 0.028526 mg,COMP_586F3B3DE0F3,RIBOFLAVINA,0.34,mg,0.34,100.0,manual_alias,219.3,PEN,available,https://www.mifarma.com.pe/producto/pack-ensure-clinical-liquido-sabor-vainilla-220-ml/PACKNT523,PACKNT523,ENSURE,algolia_public_search_exhaustive,digemid_match
Mifarma,Pack 20 Ensure Clinical Líquido Sabor Vainilla,Pack 20 Ensure Clinical Líquido Sabor Vainilla,DE-2360,DE2360,DE2360,ENSURE CLINICAL,ABBOTT LABORATORIOS S.A.,ABBOTT LABORATORIES B.V.,SUSPENSION ORAL,A16AX,A16,A16A,Productos varios para el tracto alimentario y el metabolismo,POR DOSIS 100.00 mL - CASEINATO DE SODIO 3.970000 g CLORURO DE CROMO (III) 0.023000 mg SELENATO DE SODIO 0.019000 mg FRUCTOOLIGOSACARIDOS 0.820000 g ACIDO ASCORBICO 31.180000 mg LECITINA 0.160000 g CLORHIDRATO DE PIRIDOXINA 0.420000 mg FILOQUINONA 0.015000 mg RIBOFLAVINA 0.340000 mg ACIDO FOLICO 42.430000 mg ACEITE DE CANOLA 2.830000 g CLORURO DE POTASIO 0.060000 g BIOTINA 0.007000 mg ACIDO CITRICO ANHIDRO 3.150000 mg DL-ALFA ACETATO DE TOCOFERIL 3.300000 mg BETA HIDROXI BETA METILBUTIRATO DE CALCIO 0.780000 g BETACAROTENO 1.590000 mg PALMITATO DE VITAMINA A 0.310000 mg CITRATO DE SODIO 0.150000 g VITAMINA D3 0.270000 mg NIACINAMIDA 1.610000 mg CLORHIDRATO DE TIAMINA 0.340000 mg SULFATO FERROSO 5.380000 mg ACEITE DE MAIZ 1.590000 g AISLADO DE PROTEINA DE SOJA 1.580000 g SULFATO DE MANGANESO 1.300000 mg CONCENTRADO DE PROTEINA DE SUERO DE LECHE 1.170000 g CIANOCOBALAMINA 0.000400 mg CITRATO DE POTASIO 0.600000 g FOSFATO TRICALCICO 0.140000 g CLORURO DE COLINA 0.082000 g D-PANTOTENATO DE CALCIO 1.330000 mg CARBONATO DE MAGNESIO 0.080000 g YODURO DE POTASIO 0.026000 mg SULFATO DE ZINC 3.560000 mg CONCENTRADO DE PROTEINA DE LECHE 3.950000 g SULFATO CUPRICO 0.600000 mg L-CARNITINA 19.200000 mg MOLIBDATO DE SODIO 0.028526 mg,COMP_A9136ADF22F7,ACIDO FOLICO,42.43,mg,42.43,100.0,manual_alias,219.3,PEN,available,https://www.mifarma.com.pe/producto/pack-ensure-clinical-liquido-sabor-vainilla-220-ml/PACKNT523,PACKNT523,ENSURE,algolia_public_search_exhaustive,digemid_match
Mifarma,Pack 20 Ensure Clinical Líquido Sabor Vainilla,Pack 20 Ensure Clinical Líquido Sabor Vainilla,DE-2360,DE2360,DE2360,ENSURE CLINICAL,ABBOTT LABORATORIOS S.A.,ABBOTT LABORATORIES B.V.,SUSPENSION ORAL,A16AX,A16,A16A,Productos varios para el tracto alimentario y el metabolismo,POR DOSIS 100.00 mL - CASEINATO DE SODIO 3.970000 g CLORURO DE CROMO (III) 0.023000 mg SELENATO DE SODIO 0.019000 mg FRUCTOOLIGOSACARIDOS 0.820000 g ACIDO ASCORBICO 31.180000 mg LECITINA 0.160000 g CLORHIDRATO DE PIRIDOXINA 0.420000 mg FILOQUINONA 0.015000 mg RIBOFLAVINA 0.340000 mg ACIDO FOLICO 42.430000 mg ACEITE DE CANOLA 2.830000 g CLORURO DE POTASIO 0.060000 g BIOTINA 0.007000 mg ACIDO CITRICO ANHIDRO 3.150000 mg DL-ALFA ACETATO DE TOCOFERIL 3.300000 mg BETA HIDROXI BETA METILBUTIRATO DE CALCIO 0.780000 g BETACAROTENO 1.590000 mg PALMITATO DE VITAMINA A 0.310000 mg CITRATO DE SODIO 0.150000 g VITAMINA D3 0.270000 mg NIACINAMIDA 1.610000 mg CLORHIDRATO DE TIAMINA 0.340000 mg SULFATO FERROSO 5.380000 mg ACEITE DE MAIZ 1.590000 g AISLADO DE PROTEINA DE SOJA 1.580000 g SULFATO DE MANGANESO 1.300000 mg CONCENTRADO DE PROTEINA DE SUERO DE LECHE 1.170000 g CIANOCOBALAMINA 0.000400 mg CITRATO DE POTASIO 0.600000 g FOSFATO TRICALCICO 0.140000 g CLORURO DE COLINA 0.082000 g D-PANTOTENATO DE CALCIO 1.330000 mg CARBONATO DE MAGNESIO 0.080000 g YODURO DE POTASIO 0.026000 mg SULFATO DE ZINC 3.560000 mg CONCENTRADO DE PROTEINA DE LECHE 3.950000 g SULFATO CUPRICO 0.600000 mg L-CARNITINA 19.200000 mg MOLIBDATO DE SODIO 0.028526 mg,COMP_FCF0EA14FCA0,ACEITE DE CANOLA,2.83,g,2830.0,100.0,exact_es,219.3,PEN,available,https://www.mifarma.com.pe/producto/pack-ensure-clinical-liquido-sabor-vainilla-220-ml/PACKNT523,PACKNT523,ENSURE,algolia_public_search_exhaustive,digemid_match
Mifarma,Pack 20 Ensure Clinical Líquido Sabor Vainilla,Pack 20 Ensure Clinical Líquido Sabor Vainilla,DE-2360,DE2360,DE2360,ENSURE CLINICAL,ABBOTT LABORATORIOS S.A.,ABBOTT LABORATORIES B.V.,SUSPENSION ORAL,A16AX,A16,A16A,Productos varios para el tracto alimentario y el metabolismo,POR DOSIS 100.00 mL - CASEINATO DE SODIO 3.970000 g CLORURO DE CROMO (III) 0.023000 mg SELENATO DE SODIO 0.019000 mg FRUCTOOLIGOSACARIDOS 0.820000 g ACIDO ASCORBICO 31.180000 mg LECITINA 0.160000 g CLORHIDRATO DE PIRIDOXINA 0.420000 mg FILOQUINONA 0.015000 mg RIBOFLAVINA 0.340000 mg ACIDO FOLICO 42.430000 mg ACEITE DE CANOLA 2.830000 g CLORURO DE POTASIO 0.060000 g BIOTINA 0.007000 mg ACIDO CITRICO ANHIDRO 3.150000 mg DL-ALFA ACETATO DE TOCOFERIL 3.300000 mg BETA HIDROXI BETA METILBUTIRATO DE CALCIO 0.780000 g BETACAROTENO 1.590000 mg PALMITATO DE VITAMINA A 0.310000 mg CITRATO DE SODIO 0.150000 g VITAMINA D3 0.270000 mg NIACINAMIDA 1.610000 mg CLORHIDRATO DE TIAMINA 0.340000 mg SULFATO FERROSO 5.380000 mg ACEITE DE MAIZ 1.590000 g AISLADO DE PROTEINA DE SOJA 1.580000 g SULFATO DE MANGANESO 1.300000 mg CONCENTRADO DE PROTEINA DE SUERO DE LECHE 1.170000 g CIANOCOBALAMINA 0.000400 mg CITRATO DE POTASIO 0.600000 g FOSFATO TRICALCICO 0.140000 g CLORURO DE COLINA 0.082000 g D-PANTOTENATO DE CALCIO 1.330000 mg CARBONATO DE MAGNESIO 0.080000 g YODURO DE POTASIO 0.026000 mg SULFATO DE ZINC 3.560000 mg CONCENTRADO DE PROTEINA DE LECHE 3.950000 g SULFATO CUPRICO 0.600000 mg L-CARNITINA 19.200000 mg MOLIBDATO DE SODIO 0.028526 mg,COMP_BB2F708BF799,CLORURO DE POTASIO,0.06,g,60.0,100.0,exact_translated,219.3,PEN,available,https://www.mifarma.com.pe/producto/pack-ensure-clinical-liquido-sabor-vainilla-220-ml/PACKNT523,PACKNT523,ENSURE,algolia_public_search_exhaustive,digemid_match
Mifarma,Pack 20 Ensure Clinical Líquido Sabor Vainilla,Pack 20 Ensure Clinical Líquido Sabor Vainilla,DE-2360,DE2360,DE2360,ENSURE CLINICAL,ABBOTT LABORATORIOS S.A.,ABBOTT LABORATORIES B.V.,SUSPENSION ORAL,A16AX,A16,A16A,Productos varios para el tracto alimentario y el metabolismo,POR DOSIS 100.00 mL - CASEINATO DE SODIO 3.970000 g CLORURO DE CROMO (III) 0.023000 mg SELENATO DE SODIO 0.019000 mg FRUCTOOLIGOSACARIDOS 0.820000 g ACIDO ASCORBICO 31.180000 mg LECITINA 0.160000 g CLORHIDRATO DE PIRIDOXINA 0.420000 mg FILOQUINONA 0.015000 mg RIBOFLAVINA 0.340000 mg ACIDO FOLICO 42.430000 mg ACEITE DE CANOLA 2.830000 g CLORURO DE POTASIO 0.060000 g BIOTINA 0.007000 mg ACIDO CITRICO ANHIDRO 3.150000 mg DL-ALFA ACETATO DE TOCOFERIL 3.300000 mg BETA HIDROXI BETA METILBUTIRATO DE CALCIO 0.780000 g BETACAROTENO 1.590000 mg PALMITATO DE VITAMINA A 0.310000 mg CITRATO DE SODIO 0.150000 g VITAMINA D3 0.270000 mg NIACINAMIDA 1.610000 mg CLORHIDRATO DE TIAMINA 0.340000 mg SULFATO FERROSO 5.380000 mg ACEITE DE MAIZ 1.590000 g AISLADO DE PROTEINA DE SOJA 1.580000 g SULFATO DE MANGANESO 1.300000 mg CONCENTRADO DE PROTEINA DE SUERO DE LECHE 1.170000 g CIANOCOBALAMINA 0.000400 mg CITRATO DE POTASIO 0.600000 g FOSFATO TRICALCICO 0.140000 g CLORURO DE COLINA 0.082000 g D-PANTOTENATO DE CALCIO 1.330000 mg CARBONATO DE MAGNESIO 0.080000 g YODURO DE POTASIO 0.026000 mg SULFATO DE ZINC 3.560000 mg CONCENTRADO DE PROTEINA DE LECHE 3.950000 g SULFATO CUPRICO 0.600000 mg L-CARNITINA 19.200000 mg MOLIBDATO DE SODIO 0.028526 mg,COMP_641FDABDC956,BIOTINA,0.007,mg,0.007,100.0,manual_alias,219.3,PEN,available,https://www.mifarma.com.pe/producto/pack-ensure-clinical-liquido-sabor-vainilla-220-ml/PACKNT523,PACKNT523,ENSURE,algolia_public_search_exhaustive,digemid_match
Mifarma,Pack 20 Ensure Clinical Líquido Sabor Vainilla,Pack 20 Ensure Clinical Líquido Sabor Vainilla,DE-2360,DE2360,DE2360,ENSURE CLINICAL,ABBOTT LABORATORIOS S.A.,ABBOTT LABORATORIES B.V.,SUSPENSION ORAL,A16AX,A16,A16A,Productos varios para el tracto alimentario y el metabolismo,POR DOSIS 100.00 mL - CASEINATO DE SODIO 3.970000 g CLORURO DE CROMO (III) 0.023000 mg SELENATO DE SODIO 0.019000 mg FRUCTOOLIGOSACARIDOS 0.820000 g ACIDO ASCORBICO 31.180000 mg LECITINA 0.160000 g CLORHIDRATO DE PIRIDOXINA 0.420000 mg FILOQUINONA 0.015000 mg RIBOFLAVINA 0.340000 mg ACIDO FOLICO 42.430000 mg ACEITE DE CANOLA 2.830000 g CLORURO DE POTASIO 0.060000 g BIOTINA 0.007000 mg ACIDO CITRICO ANHIDRO 3.150000 mg DL-ALFA ACETATO DE TOCOFERIL 3.300000 mg BETA HIDROXI BETA METILBUTIRATO DE CALCIO 0.780000 g BETACAROTENO 1.590000 mg PALMITATO DE VITAMINA A 0.310000 mg CITRATO DE SODIO 0.150000 g VITAMINA D3 0.270000 mg NIACINAMIDA 1.610000 mg CLORHIDRATO DE TIAMINA 0.340000 mg SULFATO FERROSO 5.380000 mg ACEITE DE MAIZ 1.590000 g AISLADO DE PROTEINA DE SOJA 1.580000 g SULFATO DE MANGANESO 1.300000 mg CONCENTRADO DE PROTEINA DE SUERO DE LECHE 1.170000 g CIANOCOBALAMINA 0.000400 mg CITRATO DE POTASIO 0.600000 g FOSFATO TRICALCICO 0.140000 g CLORURO DE COLINA 0.082000 g D-PANTOTENATO DE CALCIO 1.330000 mg CARBONATO DE MAGNESIO 0.080000 g YODURO DE POTASIO 0.026000 mg SULFATO DE ZINC 3.560000 mg CONCENTRADO DE PROTEINA DE LECHE 3.950000 g SULFATO CUPRICO 0.600000 mg L-CARNITINA 19.200000 mg MOLIBDATO DE SODIO 0.028526 mg,COMP_02129A49570D,BETA HIDROXI BETA METILBUTIRATO DE CALCIO,0.78,g,780.0,100.0,exact_es,219.3,PEN,available,https://www.mifarma.com.pe/producto/pack-ensure-clinical-liquido-sabor-vainilla-220-ml/PACKNT523,PACKNT523,ENSURE,algolia_public_search_exhaustive,digemid_match
Mifarma,Pack 20 Ensure Clinical Líquido Sabor Vainilla,Pack 20 Ensure Clinical Líquido Sabor Vainilla,DE-2360,DE2360,DE2360,ENSURE CLINICAL,ABBOTT LABORATORIOS S.A.,ABBOTT LABORATORIES B.V.,SUSPENSION ORAL,A16AX,A16,A16A,Productos varios para el tracto alimentario y el metabolismo,POR DOSIS 100.00 mL - CASEINATO DE SODIO 3.970000 g CLORURO DE CROMO (III) 0.023000 mg SELENATO DE SODIO 0.019000 mg FRUCTOOLIGOSACARIDOS 0.820000 g ACIDO ASCORBICO 31.180000 mg LECITINA 0.160000 g CLORHIDRATO DE PIRIDOXINA 0.420000 mg FILOQUINONA 0.015000 mg RIBOFLAVINA 0.340000 mg ACIDO FOLICO 42.430000 mg ACEITE DE CANOLA 2.830000 g CLORURO DE POTASIO 0.060000 g BIOTINA 0.007000 mg ACIDO CITRICO ANHIDRO 3.150000 mg DL-ALFA ACETATO DE TOCOFERIL 3.300000 mg BETA HIDROXI BETA METILBUTIRATO DE CALCIO 0.780000 g BETACAROTENO 1.590000 mg PALMITATO DE VITAMINA A 0.310000 mg CITRATO DE SODIO 0.150000 g VITAMINA D3 0.270000 mg NIACINAMIDA 1.610000 mg CLORHIDRATO DE TIAMINA 0.340000 mg SULFATO FERROSO 5.380000 mg ACEITE DE MAIZ 1.590000 g AISLADO DE PROTEINA DE SOJA 1.580000 g SULFATO DE MANGANESO 1.300000 mg CONCENTRADO DE PROTEINA DE SUERO DE LECHE 1.170000 g CIANOCOBALAMINA 0.000400 mg CITRATO DE POTASIO 0.600000 g FOSFATO TRICALCICO 0.140000 g CLORURO DE COLINA 0.082000 g D-PANTOTENATO DE CALCIO 1.330000 mg CARBONATO DE MAGNESIO 0.080000 g YODURO DE POTASIO 0.026000 mg SULFATO DE ZINC 3.560000 mg CONCENTRADO DE PROTEINA DE LECHE 3.950000 g SULFATO CUPRICO 0.600000 mg L-CARNITINA 19.200000 mg MOLIBDATO DE SODIO 0.028526 mg,COMP_90C4121BAE0C,PALMITATO DE VITAMINA A,0.31,mg,0.31,100.0,manual_alias,219.3,PEN,available,https://www.mifarma.com.pe/producto/pack-ensure-clinical-liquido-sabor-vainilla-220-ml/PACKNT523,PACKNT523,ENSURE,algolia_public_search_exhaustive,digemid_match
Mifarma,Pack 20 Ensure Clinical Líquido Sabor Vainilla,Pack 20 Ensure Clinical Líquido Sabor Vainilla,DE-2360,DE2360,DE2360,ENSURE CLINICAL,ABBOTT LABORATORIOS S.A.,ABBOTT LABORATORIES B.V.,SUSPENSION ORAL,A16AX,A16,A16A,Productos varios para el tracto alimentario y el metabolismo,POR DOSIS 100.00 mL - CASEINATO DE SODIO 3.970000 g CLORURO DE CROMO (III) 0.023000 mg SELENATO DE SODIO 0.019000 mg FRUCTOOLIGOSACARIDOS 0.820000 g ACIDO ASCORBICO 31.180000 mg LECITINA 0.160000 g CLORHIDRATO DE PIRIDOXINA 0.420000 mg FILOQUINONA 0.015000 mg RIBOFLAVINA 0.340000 mg ACIDO FOLICO 42.430000 mg ACEITE DE CANOLA 2.830000 g CLORURO DE POTASIO 0.060000 g BIOTINA 0.007000 mg ACIDO CITRICO ANHIDRO 3.150000 mg DL-ALFA ACETATO DE TOCOFERIL 3.300000 mg BETA HIDROXI BETA METILBUTIRATO DE CALCIO 0.780000 g BETACAROTENO 1.590000 mg PALMITATO DE VITAMINA A 0.310000 mg CITRATO DE SODIO 0.150000 g VITAMINA D3 0.270000 mg NIACINAMIDA 1.610000 mg CLORHIDRATO DE TIAMINA 0.340000 mg SULFATO FERROSO 5.380000 mg ACEITE DE MAIZ 1.590000 g AISLADO DE PROTEINA DE SOJA 1.580000 g SULFATO DE MANGANESO 1.300000 mg CONCENTRADO DE PROTEINA DE SUERO DE LECHE 1.170000 g CIANOCOBALAMINA 0.000400 mg CITRATO DE POTASIO 0.600000 g FOSFATO TRICALCICO 0.140000 g CLORURO DE COLINA 0.082000 g D-PANTOTENATO DE CALCIO 1.330000 mg CARBONATO DE MAGNESIO 0.080000 g YODURO DE POTASIO 0.026000 mg SULFATO DE ZINC 3.560000 mg CONCENTRADO DE PROTEINA DE LECHE 3.950000 g SULFATO CUPRICO 0.600000 mg L-CARNITINA 19.200000 mg MOLIBDATO DE SODIO 0.028526 mg,COMP_09C95935BD2C,CITRATO DE SODIO,0.15,g,150.0,100.0,exact_es,219.3,PEN,available,https://www.mifarma.com.pe/producto/pack-ensure-clinical-liquido-sabor-vainilla-220-ml/PACKNT523,PACKNT523,ENSURE,algolia_public_search_exhaustive,digemid_match
Mifarma,Pack 20 Ensure Clinical Líquido Sabor Vainilla,Pack 20 Ensure Clinical Líquido Sabor Vainilla,DE-2360,DE2360,DE2360,ENSURE CLINICAL,ABBOTT LABORATORIOS S.A.,ABBOTT LABORATORIES B.V.,SUSPENSION ORAL,A16AX,A16,A16A,Productos varios para el tracto alimentario y el metabolismo,POR DOSIS 100.00 mL - CASEINATO DE SODIO 3.970000 g CLORURO DE CROMO (III) 0.023000 mg SELENATO DE SODIO 0.019000 mg FRUCTOOLIGOSACARIDOS 0.820000 g ACIDO ASCORBICO 31.180000 mg LECITINA 0.160000 g CLORHIDRATO DE PIRIDOXINA 0.420000 mg FILOQUINONA 0.015000 mg RIBOFLAVINA 0.340000 mg ACIDO FOLICO 42.430000 mg ACEITE DE CANOLA 2.830000 g CLORURO DE POTASIO 0.060000 g BIOTINA 0.007000 mg ACIDO CITRICO ANHIDRO 3.150000 mg DL-ALFA ACETATO DE TOCOFERIL 3.300000 mg BETA HIDROXI BETA METILBUTIRATO DE CALCIO 0.780000 g BETACAROTENO 1.590000 mg PALMITATO DE VITAMINA A 0.310000 mg CITRATO DE SODIO 0.150000 g VITAMINA D3 0.270000 mg NIACINAMIDA 1.610000 mg CLORHIDRATO DE TIAMINA 0.340000 mg SULFATO FERROSO 5.380000 mg ACEITE DE MAIZ 1.590000 g AISLADO DE PROTEINA DE SOJA 1.580000 g SULFATO DE MANGANESO 1.300000 mg CONCENTRADO DE PROTEINA DE SUERO DE LECHE 1.170000 g CIANOCOBALAMINA 0.000400 mg CITRATO DE POTASIO 0.600000 g FOSFATO TRICALCICO 0.140000 g CLORURO DE COLINA 0.082000 g D-PANTOTENATO DE CALCIO 1.330000 mg CARBONATO DE MAGNESIO 0.080000 g YODURO DE POTASIO 0.026000 mg SULFATO DE ZINC 3.560000 mg CONCENTRADO DE PROTEINA DE LECHE 3.950000 g SULFATO CUPRICO 0.600000 mg L-CARNITINA 19.200000 mg MOLIBDATO DE SODIO 0.028526 mg,COMP_94DFE28A9A5C,VITAMINA D3,0.27,mg,0.27,100.0,exact_translated,219.3,PEN,available,https://www.mifarma.com.pe/producto/pack-ensure-clinical-liquido-sabor-vainilla-220-ml/PACKNT523,PACKNT523,ENSURE,algolia_public_search_exhaustive,digemid_match
