pharmacy,commercial_name,formal_name,registro_sanitario,price,currency,availability,url,sku,brand,source_strategy,scraped_at,stock,component_text,registro_sanitario_source,component_traceable
Boticas Peru,Probiotil V Suplemento Dietetico Caja 8 Un,Probiotil V Suplemento Dietetico Caja 8 Un,DE4956,90.00,PEN,available,https://www.boticasperu.pe/tratamiento/probiotil_v_suplemento_dietetico_-_caja_8_un/48253.html,48253,,sfcc_search_update_grid,2026-06-08T00:55:49.095247+00:00,,S/ 90.00 Probiotil V Suplemento Dietético - Caja 8 UN,digemid_name_inference,true
Boticas Peru,Glicinato Magnesio Camu Capsulas Frasco 100 Un,Glicinato Magnesio Camu Capsulas Frasco 100 Un,DE4606,50.00,PEN,available,https://www.boticasperu.pe/nutricion/productos_naturales/glicinato_magnesio_camu_capsulas_-_frasco_100_un/47611.html,47611,,sfcc_search_update_grid,2026-06-08T00:55:49.841980+00:00,,S/ 50.00 Glicinato Magnesio Camu Cápsulas - Frasco 100 UN,digemid_name_inference,true
Boticas Peru,Colageno 1500 Plus Capsulas Frasco 60 Un,Colageno 1500 Plus Capsulas Frasco 60 Un,DE4966,95.50,PEN,available,https://www.boticasperu.pe/nutricion/colageno/colageno_1500_plus_capsulas_-_frasco_60_un/28806.html,28806,,sfcc_search_update_grid,2026-06-08T00:55:56.188660+00:00,,S/ 95.50 Colágeno 1500 Plus Cápsulas - Frasco 60 UN,digemid_name_inference,true
Boticas Peru,Sellador De Puntas Pantene Pro V Colageno Frasco 90 Ml,Sellador De Puntas Pantene Pro V Colageno Frasco 90 Ml,DE3502,21.90,PEN,available,https://www.boticasperu.pe/cuidado_personal/cabello/tratamientos_capilares/sellador_de_puntas_pantene_pro-v_colageno_-_frasco_90_ml/43628.html,43628,,sfcc_search_update_grid,2026-06-08T00:56:04.551413+00:00,,S/ 21.90 Sellador De Puntas Pantene Pro-V Colageno - Frasco 90 ML,digemid_name_inference,true
Boticas Peru,Oxido De Zinc Frasco 50 G,Oxido De Zinc Frasco 50 G,DE2563,3.50,PEN,available,https://www.boticasperu.pe/botica_en_casa/cicatrizantes/oxido_de_zinc_-_frasco_50_g/41992.html,41992,,sfcc_search_update_grid,2026-06-08T00:56:06.402771+00:00,,S/ 3.50 Oxido De Zinc - Frasco 50 G,digemid_name_inference,true
Boticas Peru,Ensure Clinical Sabor Vainilla Frasco 220 Ml,Ensure Clinical Sabor Vainilla Frasco 220 Ml,DE2360,12.90,PEN,available,https://www.boticasperu.pe/ensure/ensure_clinical_sabor_vainilla_-_frasco_220_ml/34568.html,34568,,sfcc_search_update_grid,2026-06-08T00:56:10.190360+00:00,,S/ 12.90 Ensure Clinical Sabor Vainilla - Frasco 220 ML,digemid_name_inference,true
Boticas Peru,Acondicionador Cebolla %26 Biotina Anian Frasco 250 Ml,Acondicionador Cebolla %26 Biotina Anian Frasco 250 Ml,DE3564,18.20,PEN,available,https://www.boticasperu.pe/cuidado_personal/cabello/acondicionador/acondicionador_cebolla_%26_biotina_anian_-_frasco_250_ml/47157.html,47157,,sfcc_search_update_grid,2026-06-08T00:56:11.271342+00:00,,S/ 18.20 Acondicionador Cebolla & Biotina Anian - Frasco 250 ML,digemid_name_inference,true
Boticas Peru,Shampoo Cebolla %26 Biotina Anian Frasco 400 Ml,Shampoo Cebolla %26 Biotina Anian Frasco 400 Ml,DE3564,21.00,PEN,available,https://www.boticasperu.pe/cuidado_personal/cabello/shampoo/shampoo_cebolla_%26_biotina_anian_-_frasco_400_ml/47156.html,47156,,sfcc_search_update_grid,2026-06-08T00:56:11.272221+00:00,,S/ 21.00 Shampoo Cebolla & Biotina Anian - Frasco 400 ML,digemid_name_inference,true
Boticas Peru,Shampoo Sedal Prebioticos %2B Biotina Frasco 340 Ml,Shampoo Sedal Prebioticos %2B Biotina Frasco 340 Ml,DE3564,12.40,PEN,available,https://www.boticasperu.pe/cuidado_personal/cabello/shampoo/sedal/shampoo_sedal_prebioticos_%2B_biotina_-_frasco_340_ml/47250.html,47250,,sfcc_search_update_grid,2026-06-08T00:56:11.273134+00:00,,Precio rebajado de S/ 12.40 a S/ 11.50 -7% Shampoo Sedal Prebióticos + Biotina - Frasco 340 ML,digemid_name_inference,true
Boticas Peru,Sedal Crema Para Peinar Prebioticos %2B Biotina Frasco 300 Ml,Sedal Crema Para Peinar Prebioticos %2B Biotina Frasco 300 Ml,DE3564,13.20,PEN,available,https://www.boticasperu.pe/cuidado_personal/cabello/shampoo/sedal/sedal_crema_para_peinar_prebioticos_%2B_biotina_-_frasco_300_ml/47251.html,47251,,sfcc_search_update_grid,2026-06-08T00:56:11.275815+00:00,,Precio rebajado de S/ 13.20 a S/ 11.50 -13% Sedal Crema para Peinar Prebióticos + Biotina - Frasco 300 ML,digemid_name_inference,true
Boticas Peru,Aceite De Biotina Pro Crecimiento Difeel Biotin Frasco 75 Ml,Aceite De Biotina Pro Crecimiento Difeel Biotin Frasco 75 Ml,DE3502,40.00,PEN,available,https://www.boticasperu.pe/cuidado_personal/cabello/tratamientos_capilares/aceite_de_biotina_pro-crecimiento_difeel_biotin-_frasco_75_ml/47046.html,47046,,sfcc_search_update_grid,2026-06-08T00:56:11.276700+00:00,,S/ 40.00 Aceite de Biotina Pro-Crecimiento Difeel Biotin- Frasco 75 ML,digemid_name_inference,true
